symbol_id,seal_id,pc1,pc2
page519_M-186_a_c1_sym_001,page519_M-186_a_c1,0.64974236,0.22354446
page519_M-188_A_c0_sym_001,page519_M-188_A_c0,-1.2222445,-0.9576366
page519_M-188_A_c0_sym_002,page519_M-188_A_c0,-1.1116604,-0.97639173
page519_M-188_a_c1_sym_001,page519_M-188_a_c1,0.64974236,0.22354446
page520_M-190_a_c1_sym_001,page520_M-190_a_c1,0.20912266,-0.17045197
page520_M-191_a_c1_sym_001,page520_M-191_a_c1,4.277852,2.9393578
page520_M-192_A_c2_sym_001,page520_M-192_A_c2,-1.1891489,-0.9371791
page520_M-192_a_c3_sym_001,page520_M-192_a_c3,-0.37365103,-0.5676248
page520_M-192_a_c3_sym_002,page520_M-192_a_c3,-1.013105,-0.7499856
page520_M-193_a_c1_sym_001,page520_M-193_a_c1,4.277852,2.9393578
page520_M-194_A_c2_sym_001,page520_M-194_A_c2,-1.1891489,-0.9371791
page520_M-194_a_c3_sym_001,page520_M-194_a_c3,-0.37365103,-0.5676248
page520_M-194_a_c3_sym_002,page520_M-194_a_c3,-1.013105,-0.7499856
page520_M-195_a_c1_sym_001,page520_M-195_a_c1,-1.2772739,-1.0409726
page520_M-196_c3_sym_001,page520_M-196_c3,-0.3474998,-0.53689533
page520_M-197_a_c1_sym_001,page520_M-197_a_c1,-1.2772739,-1.0409726
page520_M-198_A_c2_sym_001,page520_M-198_A_c2,0.9087584,0.30830762
page520_M-198_a_c3_sym_001,page520_M-198_a_c3,-0.3474998,-0.53689533
page521_M-199_A_c0_sym_001,page521_M-199_A_c0,-1.0341462,-0.9291944
page521_M-199_A_c0_sym_002,page521_M-199_A_c0,-0.31348994,-0.56889206
page521_M-199_A_c0_sym_003,page521_M-199_A_c0,4.8796997,3.4460704
page521_M-199_a_c1_sym_001,page521_M-199_a_c1,0.29571906,-0.113581516
page521_M-200_a_c3_sym_001,page521_M-200_a_c3,-0.9211078,-0.88099074
page521_M-200_a_c3_sym_002,page521_M-200_a_c3,0.12963292,-0.26892233
page521_M-200_a_c3_sym_003,page521_M-200_a_c3,-1.4767072,-1.1588864
page521_M-201_a_c1_sym_001,page521_M-201_a_c1,-1.0743724,-0.90747124
page521_M-202_A_c2_sym_001,page521_M-202_A_c2,-0.9744788,-0.90394837
page521_M-202_a_c3_sym_001,page521_M-202_a_c3,-0.8776978,-0.71883625
page521_M-203_a_c1_sym_001,page521_M-203_a_c1,-1.0743724,-0.90747124
page521_M-204_A_c2_sym_001,page521_M-204_A_c2,-0.9744788,-0.90394837
page521_M-204_a_c3_sym_001,page521_M-204_a_c3,-0.8776978,-0.71883625
page521_M-205_a_c1_sym_001,page521_M-205_a_c1,0.33165225,-0.121776976
page521_M-205_a_c1_sym_002,page521_M-205_a_c1,-0.991946,-1.0412858
page521_M-205_a_c1_sym_003,page521_M-205_a_c1,0.9434322,0.31846136
page521_M-206_A_c2_sym_001,page521_M-206_A_c2,-0.9744788,-0.90394837
page521_M-206_a_c3_sym_001,page521_M-206_a_c3,-0.8776978,-0.71883625
page521_M-207_c1_sym_001,page521_M-207_c1,0.33165225,-0.121776976
page521_M-207_c1_sym_002,page521_M-207_c1,-0.991946,-1.0412858
page521_M-207_c1_sym_003,page521_M-207_c1,0.9434322,0.31846136
page521_M-208_A_c2_sym_001,page521_M-208_A_c2,4.3773675,3.0223286
page521_M-208_a_c3_sym_001,page521_M-208_a_c3,-0.57749087,-0.71221465
page521_M-208_a_c3_sym_002,page521_M-208_a_c3,2.008975,1.216484
page521_M-208_a_c3_sym_003,page521_M-208_a_c3,1.4488766,0.76532155
page521_M-208_a_c3_sym_004,page521_M-208_a_c3,-0.38867423,-0.58734775
page521_M-208_a_c3_sym_005,page521_M-208_a_c3,1.1745433,0.49522513
page521_M-208_a_c3_sym_006,page521_M-208_a_c3,-0.38400677,-0.59679675
page521_M-208_a_c3_sym_007,page521_M-208_a_c3,-0.36873767,-0.59383756
page521_M-208_a_c3_sym_008,page521_M-208_a_c3,-0.47906664,-0.63415
page521_M-208_a_c3_sym_009,page521_M-208_a_c3,1.8993394,1.1112785
page521_M-208_a_c3_sym_010,page521_M-208_a_c3,0.7876569,0.19859356
page521_M-208_a_c3_sym_011,page521_M-208_a_c3,1.9325984,1.1417665
page522_E-5_c0_sym_001,page522_E-5_c0,-0.3193216,-0.5030727
page522_M-209_A_c0_sym_001,page522_M-209_A_c0,1.2698324,0.6702225
page522_M-210_A_c0_sym_001,page522_M-210_A_c0,-0.8925012,-0.8912033
page522_M-210_A_c0_sym_002,page522_M-210_A_c0,0.24443144,-0.17026252
page522_M-210_a_c1_sym_001,page522_M-210_a_c1,-0.13104539,-0.44707325
page522_M-210_a_c1_sym_002,page522_M-210_a_c1,0.70234084,0.1633635
page522_M-210_a_c1_sym_003,page522_M-210_a_c1,1.623088,0.91596967
page522_M-210_a_c1_sym_004,page522_M-210_a_c1,1.38892,0.6615383
page522_M-210_a_c1_sym_005,page522_M-210_a_c1,-0.15942761,-0.42441818
page522_M-210_a_c1_sym_006,page522_M-210_a_c1,1.4254884,0.70178664
page522_M-210_a_c1_sym_007,page522_M-210_a_c1,0.83133036,0.23117983
page522_M-210_a_c1_sym_008,page522_M-210_a_c1,-0.14392036,-0.42251232
page522_M-210_a_c1_sym_009,page522_M-210_a_c1,1.3892188,0.72961086
page522_M-210_a_c1_sym_010,page522_M-210_a_c1,0.44280362,-0.040375944
page522_M-210_a_c1_sym_011,page522_M-210_a_c1,1.6914065,0.9371059
page522_M-210_a_c1_sym_012,page522_M-210_a_c1,0.74026996,0.20177017
page522_M-210_a_c1_sym_013,page522_M-210_a_c1,1.102049,0.4198736
page522_M-210_a_c1_sym_014,page522_M-210_a_c1,-0.14669836,-0.42684042
page522_M-211_A_c0_sym_001,page522_M-211_A_c0,-0.33232817,-0.5754164
page522_M-211_A_c0_sym_002,page522_M-211_A_c0,-0.025559887,-0.3616587
page522_M-211_A_c0_sym_003,page522_M-211_A_c0,0.2121495,-0.20920713
page522_M-211_A_c0_sym_004,page522_M-211_A_c0,-0.92761606,-0.8573952
page522_M-211_A_c0_sym_005,page522_M-211_A_c0,4.7565093,3.3257065
page522_M-211_a_c1_sym_001,page522_M-211_a_c1,1.2698324,0.6702225
page522_M-212_A_c0_sym_001,page522_M-212_A_c0,-1.1285989,-0.9014786
page522_M-213_A_bis_c0_sym_001,page522_M-213_A_bis_c0,-0.3193216,-0.5030727
page522_M-214_a_c2_sym_001,page522_M-214_a_c2,-0.13104539,-0.44707325
page522_M-214_a_c2_sym_002,page522_M-214_a_c2,0.70234084,0.1633635
page522_M-214_a_c2_sym_003,page522_M-214_a_c2,1.623088,0.91596967
page522_M-214_a_c2_sym_004,page522_M-214_a_c2,1.38892,0.6615383
page522_M-214_a_c2_sym_005,page522_M-214_a_c2,-0.15942761,-0.42441818
page522_M-214_a_c2_sym_006,page522_M-214_a_c2,1.4254884,0.70178664
page522_M-214_a_c2_sym_007,page522_M-214_a_c2,0.83133036,0.23117983
page522_M-214_a_c2_sym_008,page522_M-214_a_c2,-0.14392036,-0.42251232
page522_M-214_a_c2_sym_009,page522_M-214_a_c2,1.3892188,0.72961086
page522_M-214_a_c2_sym_010,page522_M-214_a_c2,0.44280362,-0.040375944
page522_M-214_a_c2_sym_011,page522_M-214_a_c2,1.6914065,0.9371059
page522_M-214_a_c2_sym_012,page522_M-214_a_c2,0.74026996,0.20177017
page522_M-214_a_c2_sym_013,page522_M-214_a_c2,1.102049,0.4198736
page522_M-214_a_c2_sym_014,page522_M-214_a_c2,-0.14669836,-0.42684042
page522_M-215_a_c1_sym_001,page522_M-215_a_c1,-0.13104539,-0.44707325
page522_M-215_a_c1_sym_002,page522_M-215_a_c1,0.70234084,0.1633635
page522_M-215_a_c1_sym_003,page522_M-215_a_c1,1.623088,0.91596967
page522_M-215_a_c1_sym_004,page522_M-215_a_c1,1.38892,0.6615383
page522_M-215_a_c1_sym_005,page522_M-215_a_c1,-0.15942761,-0.42441818
page522_M-215_a_c1_sym_006,page522_M-215_a_c1,1.4254884,0.70178664
page522_M-215_a_c1_sym_007,page522_M-215_a_c1,0.83133036,0.23117983
page522_M-215_a_c1_sym_008,page522_M-215_a_c1,-0.14392036,-0.42251232
page522_M-215_a_c1_sym_009,page522_M-215_a_c1,1.3892188,0.72961086
page522_M-215_a_c1_sym_010,page522_M-215_a_c1,0.44280362,-0.040375944
page522_M-215_a_c1_sym_011,page522_M-215_a_c1,1.6914065,0.9371059
page522_M-215_a_c1_sym_012,page522_M-215_a_c1,0.74026996,0.20177017
page522_M-215_a_c1_sym_013,page522_M-215_a_c1,1.102049,0.4198736
page522_M-215_a_c1_sym_014,page522_M-215_a_c1,-0.14669836,-0.42684042
page522_M-216_A_c0_sym_001,page522_M-216_A_c0,-0.3193216,-0.5030727
page522_M-216_a_c1_sym_001,page522_M-216_a_c1,-1.1285989,-0.9014786
page522_M-217_a_c3_sym_001,page522_M-217_a_c3,0.77530634,0.20558925
page522_M-217_a_c3_sym_002,page522_M-217_a_c3,-0.2271106,-0.44844878
page522_M-217_a_c3_sym_003,page522_M-217_a_c3,1.0400106,0.4743866
page523_M-218_A_c0_sym_001,page523_M-218_A_c0,-0.041562155,-0.33426842
page523_M-218_A_c0_sym_002,page523_M-218_A_c0,-1.200826,-0.94333774
page523_M-218_a_c1_sym_001,page523_M-218_a_c1,0.51027167,0.14784478
page523_M-219_a_c2_sym_001,page523_M-219_a_c2,-1.0499426,-0.88859344
page523_M-222_c0_sym_001,page523_M-222_c0,-1.0499426,-0.88859344
page524_M-227_A_c2_sym_001,page524_M-227_A_c2,-0.9399451,-0.8728183
page524_M-228_A_c3_sym_001,page524_M-228_A_c3,-1.6877165,-1.0984598
page524_M-228_u_c3_sym_001,page524_M-228_u_c3,-1.6877165,-1.0984598
page524_M-230_A_c0_sym_001,page524_M-230_A_c0,-1.6877165,-1.0984598
page524_M-232_A_c0_sym_001,page524_M-232_A_c0,-1.2514243,-0.9833494
page525_M-234_A_c0_sym_001,page525_M-234_A_c0,-2.8934042,-1.2889172
page525_M-234_A_c0_sym_002,page525_M-234_A_c0,-2.992724,-1.2958772
page525_M-235_A_c0_sym_001,page525_M-235_A_c0,-2.8934042,-1.2889172
page525_M-235_A_c0_sym_002,page525_M-235_A_c0,-2.992724,-1.2958772
page525_M-236_A_c0_sym_001,page525_M-236_A_c0,-2.8934042,-1.2889172
page525_M-236_A_c0_sym_002,page525_M-236_A_c0,-2.992724,-1.2958772
page527_M-240_a_c1_sym_001,page527_M-240_a_c1,1.1568204,0.5277742
page527_M-241_c0_sym_001,page527_M-241_c0,1.30818,0.7312462
page527_M-242_c0_sym_001,page527_M-242_c0,1.30818,0.7312462
page528_M-243_A_c0_sym_001,page528_M-243_A_c0,-2.878162,-1.1371415
page528_M-243_A_c0_sym_002,page528_M-243_A_c0,-0.76760787,-0.7753427
page528_M-243_A_c0_sym_003,page528_M-243_A_c0,-0.71403337,-0.73682344
page529_M-251_A_c0_sym_001,page529_M-251_A_c0,3.5414765,2.4098163
page529_M-253_A_c0_sym_001,page529_M-253_A_c0,3.5414765,2.4098163
page529_M-253_a_c1_sym_001,page529_M-253_a_c1,3.2641337,2.154247
page529_M-254_A_c2_sym_001,page529_M-254_A_c2,-1.3486457,-0.96421057
page529_M-254_A_c2_sym_002,page529_M-254_A_c2,-1.5166293,-0.96898395
page529_M-255_A_bis_c0_sym_001,page529_M-255_A_bis_c0,-1.2031331,-0.9391238
page529_M-255_A_bis_c0_sym_002,page529_M-255_A_bis_c0,0.86146796,0.2716902
page529_M-255_A_bis_c0_sym_003,page529_M-255_A_bis_c0,0.021432716,-0.32347172
page529_M-255_A_bis_c0_sym_004,page529_M-255_A_bis_c0,-1.0436985,-0.8944945
page529_M-255_A_c0_sym_001,page529_M-255_A_c0,3.2641337,2.154247
page530_M-256_A_c0_sym_001,page530_M-256_A_c0,-1.3506255,-0.90528244
page530_M-257_A_c0_sym_001,page530_M-257_A_c0,5.168361,3.6522331
page530_M-257_a_c1_sym_001,page530_M-257_a_c1,-1.3506255,-0.90528244
page531_M-258_A_c0_sym_001,page531_M-258_A_c0,-1.039342,-1.1176538
page531_M-258_A_c0_sym_002,page531_M-258_A_c0,-0.6358032,-0.69476134
page531_M-258_A_c0_sym_003,page531_M-258_A_c0,-1.5178971,-0.90682656
page531_M-258_A_c0_sym_004,page531_M-258_A_c0,-2.403231,-0.9519265
page531_M-258_a_c1_sym_001,page531_M-258_a_c1,1.5169009,0.89435226
page531_M-259_A_c0_sym_001,page531_M-259_A_c0,-1.039342,-1.1176538
page531_M-259_A_c0_sym_002,page531_M-259_A_c0,-0.6358032,-0.69476134
page531_M-259_A_c0_sym_003,page531_M-259_A_c0,-1.5178971,-0.90682656
page531_M-259_A_c0_sym_004,page531_M-259_A_c0,-2.403231,-0.9519265
page531_M-260_A_c1_sym_001,page531_M-260_A_c1,1.5169009,0.89435226
page531_M-261_A_c2_sym_001,page531_M-261_A_c2,1.5169009,0.89435226
page532_M-263_a_c0_sym_001,page532_M-263_a_c0,-0.9656196,-0.7879136
page532_M-265_a_bis_c2_sym_001,page532_M-265_a_bis_c2,0.023412993,-0.3232942
page532_M-265_a_bis_c2_sym_002,page532_M-265_a_bis_c2,4.2520475,2.947298
page532_M-265_A_c0_sym_001,page532_M-265_A_c0,-0.9656196,-0.7879136
page532_M-265_a_c1_sym_001,page532_M-265_a_c1,-0.9656196,-0.7879136
page534_M-274_A_c0_sym_001,page534_M-274_A_c0,-1.3442043,-1.1869318
page534_M-274_A_c0_sym_002,page534_M-274_A_c0,-1.0776458,-1.1233182
page534_M-274_a_c1_sym_001,page534_M-274_a_c1,0.6353735,0.152633
page534_M-274_a_c1_sym_002,page534_M-274_a_c1,1.42825,0.7872279
page534_M-274_a_c1_sym_003,page534_M-274_a_c1,0.8637108,0.23432899
page534_M-274_a_c1_sym_004,page534_M-274_a_c1,0.27858916,-0.14874913
page534_M-274_a_c1_sym_005,page534_M-274_a_c1,-0.50130737,-0.7107253
page534_M-274_a_c1_sym_006,page534_M-274_a_c1,1.9372857,1.140464
page534_M-274_a_c1_sym_007,page534_M-274_a_c1,1.2146367,0.5472491
page534_M-274_a_c1_sym_008,page534_M-274_a_c1,0.1795441,-0.22667149
page534_M-274_a_c1_sym_009,page534_M-274_a_c1,-0.17486314,-0.4053688
page534_M-274_a_c1_sym_010,page534_M-274_a_c1,0.6443019,0.116608106
page534_M-274_a_c1_sym_011,page534_M-274_a_c1,-0.65027696,-0.83786404
page534_M-274_a_c1_sym_012,page534_M-274_a_c1,-0.0992312,-0.43026713
page534_M-274_a_c1_sym_013,page534_M-274_a_c1,1.8281808,1.0368354
page534_M-274_a_c1_sym_014,page534_M-274_a_c1,0.13834967,-0.23037265
page534_M-274_a_c1_sym_015,page534_M-274_a_c1,0.5482461,0.05612642
page534_M-275_A_c0_sym_001,page534_M-275_A_c0,-1.3442043,-1.1869318
page534_M-275_A_c0_sym_002,page534_M-275_A_c0,-1.0776458,-1.1233182
page534_M-276_A_c1_sym_001,page534_M-276_A_c1,-1.3442043,-1.1869318
page534_M-276_A_c1_sym_002,page534_M-276_A_c1,-1.0776458,-1.1233182
page534_M-277_a_c0_sym_001,page534_M-277_a_c0,-0.6560793,-0.5854896
page534_M-277_a_c0_sym_002,page534_M-277_a_c0,0.97759014,0.3489126
page534_M-277_a_c0_sym_003,page534_M-277_a_c0,3.461974,2.3574724
page534_M-277_a_c0_sym_004,page534_M-277_a_c0,4.9045873,3.4570377
page534_M-277_A_c2_sym_001,page534_M-277_A_c2,0.6353735,0.152633
page534_M-277_A_c2_sym_002,page534_M-277_A_c2,1.42825,0.7872279
page534_M-277_A_c2_sym_003,page534_M-277_A_c2,0.8637108,0.23432899
page534_M-277_A_c2_sym_004,page534_M-277_A_c2,0.27858916,-0.14874913
page534_M-277_A_c2_sym_005,page534_M-277_A_c2,-0.50130737,-0.7107253
page534_M-277_A_c2_sym_006,page534_M-277_A_c2,1.9372857,1.140464
page534_M-277_A_c2_sym_007,page534_M-277_A_c2,1.2146367,0.5472491
page534_M-277_A_c2_sym_008,page534_M-277_A_c2,0.1795441,-0.22667149
page534_M-277_A_c2_sym_009,page534_M-277_A_c2,-0.17486314,-0.4053688
page534_M-277_A_c2_sym_010,page534_M-277_A_c2,0.6443019,0.116608106
page534_M-277_A_c2_sym_011,page534_M-277_A_c2,-0.65027696,-0.83786404
page534_M-277_A_c2_sym_012,page534_M-277_A_c2,-0.0992312,-0.43026713
page534_M-277_A_c2_sym_013,page534_M-277_A_c2,1.8281808,1.0368354
page534_M-277_A_c2_sym_014,page534_M-277_A_c2,0.13834967,-0.23037265
page534_M-277_A_c2_sym_015,page534_M-277_A_c2,0.5482461,0.05612642
page534_M-277_a_ter_c2_sym_001,page534_M-277_a_ter_c2,0.6353735,0.152633
page534_M-277_a_ter_c2_sym_002,page534_M-277_a_ter_c2,1.42825,0.7872279
page534_M-277_a_ter_c2_sym_003,page534_M-277_a_ter_c2,0.8637108,0.23432899
page534_M-277_a_ter_c2_sym_004,page534_M-277_a_ter_c2,0.27858916,-0.14874913
page534_M-277_a_ter_c2_sym_005,page534_M-277_a_ter_c2,-0.50130737,-0.7107253
page534_M-277_a_ter_c2_sym_006,page534_M-277_a_ter_c2,1.9372857,1.140464
page534_M-277_a_ter_c2_sym_007,page534_M-277_a_ter_c2,1.2146367,0.5472491
page534_M-277_a_ter_c2_sym_008,page534_M-277_a_ter_c2,0.1795441,-0.22667149
page534_M-277_a_ter_c2_sym_009,page534_M-277_a_ter_c2,-0.17486314,-0.4053688
page534_M-277_a_ter_c2_sym_010,page534_M-277_a_ter_c2,0.6443019,0.116608106
page534_M-277_a_ter_c2_sym_011,page534_M-277_a_ter_c2,-0.65027696,-0.83786404
page534_M-277_a_ter_c2_sym_012,page534_M-277_a_ter_c2,-0.0992312,-0.43026713
page534_M-277_a_ter_c2_sym_013,page534_M-277_a_ter_c2,1.8281808,1.0368354
page534_M-277_a_ter_c2_sym_014,page534_M-277_a_ter_c2,0.13834967,-0.23037265
page534_M-277_a_ter_c2_sym_015,page534_M-277_a_ter_c2,0.5482461,0.05612642
page535_M-278_A_c0_sym_001,page535_M-278_A_c0,-1.7971756,-0.71042603
page535_M-278_A_c0_sym_002,page535_M-278_A_c0,-1.5493028,-1.1685628
page535_M-279_A_c0_sym_001,page535_M-279_A_c0,-1.7971756,-0.71042603
page535_M-279_A_c0_sym_002,page535_M-279_A_c0,-1.5493028,-1.1685628
page535_M-280_A_c0_sym_001,page535_M-280_A_c0,-1.7282256,-0.9236725
page536_M-283_a_c0_sym_001,page536_M-283_a_c0,2.9686072,1.9918936
page536_M-284_A_c0_sym_001,page536_M-284_A_c0,1.0240514,0.38876143
page536_M-284_A_c0_sym_002,page536_M-284_A_c0,0.06251092,-0.28967607
page536_M-284_A_c0_sym_003,page536_M-284_A_c0,0.11827321,-0.2525277
page536_M-285_A_c1_sym_001,page536_M-285_A_c1,2.9686072,1.9918936
page536_M-286_A_c2_sym_001,page536_M-286_A_c2,0.72236127,0.15872899
page536_M-286_A_c2_sym_002,page536_M-286_A_c2,0.18620323,-0.20935233
page537_M-290_A_c0_sym_001,page537_M-290_A_c0,-0.60372555,-0.6139576
page537_M-290_A_c0_sym_002,page537_M-290_A_c0,5.3998814,3.825138
page538_M-291_A_c0_sym_001,page538_M-291_A_c0,0.44539186,0.004291556
page538_M-291_A_c0_sym_002,page538_M-291_A_c0,3.99738,2.7794888
page538_M-291_A_c0_sym_003,page538_M-291_A_c0,-0.24960919,-0.569993
page538_M-291_A_c0_sym_004,page538_M-291_A_c0,-0.9055952,-0.98875827
page538_M-291_A_c0_sym_005,page538_M-291_A_c0,2.462756,1.5447817
page538_M-291_A_c0_sym_006,page538_M-291_A_c0,4.863951,3.396228
page538_M-291_B_c0_sym_001,page538_M-291_B_c0,0.44539186,0.004291556
page538_M-291_B_c0_sym_002,page538_M-291_B_c0,3.99738,2.7794888
page538_M-291_B_c0_sym_003,page538_M-291_B_c0,-0.24960919,-0.569993
page538_M-291_B_c0_sym_004,page538_M-291_B_c0,-0.9055952,-0.98875827
page538_M-291_B_c0_sym_005,page538_M-291_B_c0,2.462756,1.5447817
page538_M-291_B_c0_sym_006,page538_M-291_B_c0,4.863951,3.396228
page538_M-294_A_c0_sym_001,page538_M-294_A_c0,-1.4791306,-1.0749371
page538_M-294_a_c1_sym_001,page538_M-294_a_c1,-1.4791306,-1.0749371
page539_M-295_B_c0_sym_001,page539_M-295_B_c0,-1.1494439,-0.9342389
page539_M-295_B_c0_sym_002,page539_M-295_B_c0,-0.84665614,-0.81988513
page539_M-296_a_c1_sym_001,page539_M-296_a_c1,5.3259172,3.8265302
page540_M-299_A_c0_sym_001,page540_M-299_A_c0,-1.1323913,-1.1278564
page541_M-300_A_c0_sym_001,page541_M-300_A_c0,-0.69208,-0.69335055
page541_M-300_a_c1_sym_001,page541_M-300_a_c1,-0.4987188,-0.67511606
page541_M-300_a_c1_sym_002,page541_M-300_a_c1,0.53246546,0.03223448
page541_M-300_a_c1_sym_003,page541_M-300_a_c1,1.6647552,0.93837935
page541_M-300_a_c1_sym_004,page541_M-300_a_c1,2.119935,1.2864596
page541_M-300_a_c1_sym_005,page541_M-300_a_c1,-1.0543257,-1.1198694
page541_M-300_a_c1_sym_006,page541_M-300_a_c1,-0.48622322,-0.6478968
page541_M-300_a_c1_sym_007,page541_M-300_a_c1,-0.1156288,-0.40933567
page541_M-300_a_c1_sym_008,page541_M-300_a_c1,1.908875,1.1062673
page541_M-300_a_c1_sym_009,page541_M-300_a_c1,0.21978441,-0.19584559
page541_M-300_a_c1_sym_010,page541_M-300_a_c1,-0.48785806,-0.731428
page541_M-301_A_c0_sym_001,page541_M-301_A_c0,-0.69208,-0.69335055
page541_M-301_a_c1_sym_001,page541_M-301_a_c1,-1.4567223,-1.0618988
page541_M-301_a_c1_sym_002,page541_M-301_a_c1,-0.78402364,-0.79870266
page541_M-302_A_c0_sym_001,page541_M-302_A_c0,-0.69208,-0.69335055
page541_M-302_a_c1_sym_001,page541_M-302_a_c1,-1.4567223,-1.0618988
page541_M-302_a_c1_sym_002,page541_M-302_a_c1,-0.78402364,-0.79870266
page542_M-304_a_bis_c1_sym_001,page542_M-304_a_bis_c1,-1.8136922,-1.0301522
page542_M-304_a_bis_c1_sym_002,page542_M-304_a_bis_c1,-4.3871174,-1.2260567
page542_M-304_a_c0_sym_001,page542_M-304_a_c0,-1.8136922,-1.0301522
page542_M-304_a_c0_sym_002,page542_M-304_a_c0,-4.3871174,-1.2260567
page542_M-304_A_ter_c0_sym_001,page542_M-304_A_ter_c0,-0.34318447,-0.48631123
page542_M-304_A_ter_c0_sym_002,page542_M-304_A_ter_c0,0.8033104,0.22093467
page542_M-304_B_c1_sym_001,page542_M-304_B_c1,-0.119362324,-0.4063281
page542_M-304_C_c0_sym_001,page542_M-304_C_c0,-1.8136922,-1.0301522
page542_M-304_C_c0_sym_002,page542_M-304_C_c0,-4.3871174,-1.2260567
page543_M-305_A_c0_sym_001,page543_M-305_A_c0,-2.4843605,-0.66751033
page543_M-306_a_c0_sym_001,page543_M-306_a_c0,-2.4843605,-0.66751033
page543_M-308_A_c0_sym_001,page543_M-308_A_c0,6.037646,4.3652987
page543_M-308_a_c1_sym_001,page543_M-308_a_c1,-2.1797037,-1.2851132
page543_N-4_c0_sym_001,page543_N-4_c0,-2.4843605,-0.66751033
page544_M-309_A_c0_sym_001,page544_M-309_A_c0,3.9362857,2.727993
page544_M-309_A_c0_sym_002,page544_M-309_A_c0,1.8799046,1.0888182
page544_M-309_A_c0_sym_003,page544_M-309_A_c0,2.2943547,1.3624399
page544_M-309_A_c0_sym_004,page544_M-309_A_c0,-0.71550936,-0.72131354
page544_M-309_A_c0_sym_005,page544_M-309_A_c0,1.9668097,1.0929555
page544_M-309_A_c0_sym_006,page544_M-309_A_c0,0.7600043,0.2196946
page544_M-309_A_c0_sym_007,page544_M-309_A_c0,0.35895354,-0.092309415
page544_M-309_A_c0_sym_008,page544_M-309_A_c0,-1.5780638,-1.1818951
page544_M-309_A_c0_sym_009,page544_M-309_A_c0,1.055582,0.42143056
page544_M-309_A_c0_sym_010,page544_M-309_A_c0,-1.0484831,-1.1190763
page544_M-309_A_c0_sym_011,page544_M-309_A_c0,2.0520678,1.2107596
page544_M-309_A_c0_sym_012,page544_M-309_A_c0,0.3414751,-0.13462394
page544_M-309_A_c0_sym_013,page544_M-309_A_c0,-3.7768583,-1.3096068
page544_M-309_A_c0_sym_014,page544_M-309_A_c0,3.5431504,2.4431477
page544_M-309_A_c0_sym_015,page544_M-309_A_c0,-0.95770675,-0.9459843
page544_M-309_A_c0_sym_016,page544_M-309_A_c0,-0.32613388,-0.5823648
page544_M-309_A_c0_sym_017,page544_M-309_A_c0,0.8485442,0.24383213
page544_M-309_A_c0_sym_018,page544_M-309_A_c0,-0.18453789,-0.4313777
page544_M-309_A_c0_sym_019,page544_M-309_A_c0,-1.0519894,-1.1196262
page544_M-309_A_c0_sym_020,page544_M-309_A_c0,-0.20986918,-0.5032989
page544_M-309_A_c0_sym_021,page544_M-309_A_c0,-3.5584116,-1.4646508
page544_M-309_A_c0_sym_022,page544_M-309_A_c0,-0.432333,-0.6457675
page544_M-309_A_c0_sym_023,page544_M-309_A_c0,-0.52882355,-0.7218261
page544_M-309_A_c0_sym_024,page544_M-309_A_c0,-0.088084735,-0.44346803
page544_M-309_A_c0_sym_025,page544_M-309_A_c0,1.4151142,0.6689689
page544_M-309_A_c0_sym_026,page544_M-309_A_c0,-1.4876537,-1.1593033
page544_M-309_a_c1_sym_001,page544_M-309_a_c1,1.6019318,0.8250266
page544_M-310_a_c1_sym_001,page544_M-310_a_c1,-0.7906748,-0.7740604
page544_M-310_c0_sym_001,page544_M-310_c0,3.9362857,2.727993
page544_M-310_c0_sym_002,page544_M-310_c0,1.8799046,1.0888182
page544_M-310_c0_sym_003,page544_M-310_c0,2.2943547,1.3624399
page544_M-310_c0_sym_004,page544_M-310_c0,-0.71550936,-0.72131354
page544_M-310_c0_sym_005,page544_M-310_c0,1.9668097,1.0929555
page544_M-310_c0_sym_006,page544_M-310_c0,0.7600043,0.2196946
page544_M-310_c0_sym_007,page544_M-310_c0,0.35895354,-0.092309415
page544_M-310_c0_sym_008,page544_M-310_c0,-1.5780638,-1.1818951
page544_M-310_c0_sym_009,page544_M-310_c0,1.055582,0.42143056
page544_M-310_c0_sym_010,page544_M-310_c0,-1.0484831,-1.1190763
page544_M-310_c0_sym_011,page544_M-310_c0,2.0520678,1.2107596
page544_M-310_c0_sym_012,page544_M-310_c0,0.3414751,-0.13462394
page544_M-310_c0_sym_013,page544_M-310_c0,-3.7768583,-1.3096068
page544_M-310_c0_sym_014,page544_M-310_c0,3.5431504,2.4431477
page544_M-310_c0_sym_015,page544_M-310_c0,-0.95770675,-0.9459843
page544_M-310_c0_sym_016,page544_M-310_c0,-0.32613388,-0.5823648
page544_M-310_c0_sym_017,page544_M-310_c0,0.8485442,0.24383213
page544_M-310_c0_sym_018,page544_M-310_c0,-0.18453789,-0.4313777
page544_M-310_c0_sym_019,page544_M-310_c0,-1.0519894,-1.1196262
page544_M-310_c0_sym_020,page544_M-310_c0,-0.20986918,-0.5032989
page544_M-310_c0_sym_021,page544_M-310_c0,-3.5584116,-1.4646508
page544_M-310_c0_sym_022,page544_M-310_c0,-0.432333,-0.6457675
page544_M-310_c0_sym_023,page544_M-310_c0,-0.52882355,-0.7218261
page544_M-310_c0_sym_024,page544_M-310_c0,-0.088084735,-0.44346803
page544_M-310_c0_sym_025,page544_M-310_c0,1.4151142,0.6689689
page544_M-310_c0_sym_026,page544_M-310_c0,-1.4876537,-1.1593033
