symbol_id,seal_id,symbol_index,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,hu_7,stroke_density,bbox_area_ratio,bbox_aspect_ratio,skeleton_pixel_fraction,endpoint_count,junction_count
page169_M-529_B_c1_sym_002,page169_M-529_B_c1,2,0.0010215330859077154,3.80301937507216e-07,3.2247145207081556e-11,2.3504335689569903e-11,5.874635449372287e-22,1.3960178825935045e-14,-2.713257855665311e-22,0.0546875,0.2666015625,0.6190476190476191,0.0185546875,0.0,76.0
page169_M-529_B_c1_sym_003,page169_M-529_B_c1,3,0.0024128644434959585,1.288741207670461e-06,6.360327062794079e-11,3.346309214450441e-11,1.5430186595467075e-21,2.848563290669525e-14,4.8863266697925435e-23,0.365966796875,0.578125,1.7297297297297298,0.289306640625,10.0,1121.0
page169_M-530_A_c0_sym_001,page169_M-530_A_c0,1,0.0017627614038659856,5.2397349826942283e-08,4.0527766980670306e-11,3.324321757817137e-11,1.033594056866406e-21,4.963971936819535e-15,-6.485141840214495e-22,0.505615234375,0.875,0.875,0.283203125,29.0,1020.0
page169_M-530_A_c0_sym_002,page169_M-530_A_c0,2,0.0007719557187939874,1.4185397175044692e-08,1.3337075850657246e-11,2.7908614519384757e-12,-1.5812095713093363e-23,-3.2646430178956597e-16,6.316313090672056e-24,0.135498046875,0.48291015625,0.9347826086956522,0.044677734375,0.0,182.0
page169_M-530_A_c0_sym_003,page169_M-530_A_c0,3,0.0021391068623793953,1.1852071109691663e-07,6.099900715964666e-11,1.481626036395795e-11,-4.4529593357084475e-22,4.468960838331273e-15,1.0493633168672894e-23,0.049072265625,0.12890625,0.9166666666666666,0.01416015625,1.0,54.0
page169_M-530_A_c0_sym_004,page169_M-530_A_c0,4,0.007659183911113972,5.82074914512502e-05,3.275987905403743e-12,3.275987905420049e-12,1.073209675643173e-23,2.4993767827311364e-14,-4.363028406118352e-36,0.0,0.0,0.0,0.0,0.0,0.0
page169_M-530_A_c0_sym_005,page169_M-530_A_c0,5,0.022828260104039037,0.0005211294593776611,4.2798343520007933e-10,4.2798343520007933e-10,1.831698208056605e-19,9.770117178967554e-12,8.305753686593565e-32,0.0,0.0,0.0,0.0,0.0,0.0
page169_M-530_A_c0_sym_006,page169_M-530_A_c0,6,0.002255486180127348,4.9935768022385304e-08,8.051207561807428e-11,6.7304466776012584e-12,1.5650383648123443e-22,-1.3296342541352488e-15,-7.295543964225046e-24,0.084228515625,0.2880859375,0.3389830508474576,0.010009765625,0.0,41.0
page169_M-530_A_c0_sym_007,page169_M-530_A_c0,7,0.0007480701338441337,4.718070833673517e-08,1.2298415433142762e-13,4.573601939968248e-15,-7.24941902056199e-30,4.41298865700933e-19,1.082280991511158e-28,0.087646484375,0.146484375,6.0,0.02197265625,0.0,90.0
page169_M-530_A_c0_sym_008,page169_M-530_A_c0,8,0.001722950473627579,5.210022839747608e-08,8.3410898772649e-12,2.3135884273529296e-11,-4.889560516424136e-23,-5.008936113174108e-15,-3.176549235475908e-22,0.229736328125,0.5419921875,0.6166666666666667,0.053466796875,0.0,219.0
page169_M-530_A_c0_sym_009,page169_M-530_A_c0,9,0.0019076430489227973,1.5262958197750808e-07,2.1553464154518132e-11,6.544776627248192e-11,2.397079696946768e-21,1.9927113337556988e-14,-5.443334985917963e-22,0.176513671875,0.396484375,0.5178571428571429,0.0419921875,0.0,172.0
page169_M-530_A_c0_sym_010,page169_M-530_A_c0,10,0.0020427731719700574,4.023493313688344e-07,3.54434924026492e-11,1.623824255926211e-11,3.826871080956308e-22,9.709340782517553e-15,7.28647490455473e-23,0.363525390625,0.71875,1.391304347826087,0.26171875,5.0,965.0
page169_M-530_B_c1_sym_001,page169_M-530_B_c1,1,0.0016597934417111383,1.2830894439674266e-06,5.3158453624957835e-11,6.49968832131573e-11,3.770244389240275e-21,7.315180845743439e-14,6.178977533684094e-22,0.172119140625,0.4375,2.2857142857142856,0.066650390625,3.0,253.0
page169_M-530_B_c1_sym_002,page169_M-530_B_c1,2,0.004448956468155475,1.6657081737736263e-05,2.3828958910917322e-09,2.1623237394830685e-09,4.906774010953595e-18,8.809896975681134e-12,1.2351556445101737e-19,0.0888671875,0.1904296875,4.615384615384615,0.03955078125,1.0,147.0
page170_M-533_B_c1_sym_001,page170_M-533_B_c1,1,0.002096262605577438,3.697904861038896e-07,6.7678801067392e-12,1.7407185619334977e-11,6.723575945893888e-23,6.3047333562503015e-15,-1.765698067684593e-22,0.499267578125,0.71875,1.391304347826087,0.3759765625,4.0,1430.0
page170_M-534_A_c0_sym_001,page170_M-534_A_c0,1,0.004329213476793284,1.6265210138540104e-05,1.3855430674368724e-10,1.2689415409934364e-10,1.6789598200710386e-20,5.075283832061353e-13,-1.1012061798401623e-21,0.025390625,0.04541015625,5.166666666666667,0.0068359375,0.0,28.0
page170_M-534_A_c0_sym_002,page170_M-534_A_c0,2,0.0019174493309922385,1.8211209215954273e-06,4.735029472182693e-12,4.849670205662979e-13,4.588568416612506e-25,6.536808789075976e-16,5.740486942094353e-25,0.017578125,0.0205078125,1.7142857142857142,0.005126953125,0.0,21.0
page170_M-534_A_c0_sym_003,page170_M-534_A_c0,3,0.0029776121616111083,6.86762997564694e-06,2.338706000039152e-10,2.2738898761454693e-10,5.2227173045288616e-20,5.958701484662978e-13,-4.6918583533858726e-21,0.065673828125,0.07470703125,3.7777777777777777,0.02392578125,0.0,98.0
page170_M-534_A_c0_sym_004,page170_M-534_A_c0,4,0.003236118082616236,8.423510412605013e-06,5.7081887615514343e-11,6.332454317080106e-11,3.769735523294279e-21,1.837884197273194e-13,5.328890002283314e-22,0.0,0.0,0.0,0.0,0.0,0.0
page170_M-534_A_c0_sym_005,page170_M-534_A_c0,5,0.0038885553128994647,1.332702270625259e-05,3.005346883297278e-10,3.0733726210356206e-10,9.33492075369158e-20,1.1219518605169192e-12,3.2279558412300233e-21,0.0400390625,0.05859375,1.6666666666666667,0.008056640625,0.0,33.0
page171_M-537_A_c0_sym_001,page171_M-537_A_c0,1,0.002030920621887255,5.774540149809277e-07,3.733303916509051e-11,5.773473442233842e-11,-2.243419208050512e-22,1.8814501303800796e-14,-2.6710125874757843e-21,0.5732421875,0.6875,1.4545454545454546,0.458984375,1.0,1836.0
page171_M-537_B_c1_sym_001,page171_M-537_B_c1,1,0.0015094713432224512,3.170080624712124e-07,7.88199759737827e-11,3.595984327691118e-11,1.0087055748444743e-21,1.9239353118667918e-14,1.6271587118221333e-21,0.54248046875,0.65625,1.5238095238095237,0.451904296875,3.0,1815.0
page171_M-538_A_c0_sym_001,page171_M-538_A_c0,1,0.002030920621887255,5.774540149809277e-07,3.733303916509051e-11,5.773473442233842e-11,-2.243419208050512e-22,1.8814501303800796e-14,-2.6710125874757843e-21,0.5732421875,0.6875,1.4545454545454546,0.458984375,1.0,1836.0
page171_M-538_B_c1_sym_001,page171_M-538_B_c1,1,0.0015094713432224512,3.170080624712124e-07,7.88199759737827e-11,3.595984327691118e-11,1.0087055748444743e-21,1.9239353118667918e-14,1.6271587118221333e-21,0.54248046875,0.65625,1.5238095238095237,0.451904296875,3.0,1815.0
page172_M-541_A_c0_sym_001,page172_M-541_A_c0,1,0.002163842202628464,2.1439544365286e-07,3.570166353269328e-11,1.9032983772788893e-11,2.9157151883590897e-22,7.400115976094037e-15,-4.0142407640235357e-22,0.521728515625,0.78125,1.28,0.386962890625,23.0,1466.0
page172_M-541_B_c1_sym_001,page172_M-541_B_c1,1,0.003242529536952666,7.452466171366518e-06,1.6154384647363494e-10,2.0571103212394222e-10,3.649659240123832e-20,5.47237341812492e-13,8.616890095159966e-21,0.16552734375,0.28125,3.5555555555555554,0.117431640625,11.0,425.0
page172_M-541_B_c1_sym_002,page172_M-541_B_c1,2,0.0019069341292159404,3.661101574065373e-07,1.8086123827244222e-11,3.4264108409601615e-11,-8.46887758261444e-22,-4.703271957436408e-15,1.0165006302553014e-22,0.194091796875,0.703125,0.703125,0.082275390625,5.0,301.0
page172_M-541_B_c1_sym_003,page172_M-541_B_c1,3,0.0017923318479985781,2.3146709333205566e-06,1.0155964843846021e-11,7.533467262372008e-12,5.804850788534665e-23,1.1374345758031421e-14,-3.1185438226133277e-23,0.157470703125,0.265625,0.265625,0.02783203125,0.0,114.0
page172_M-541_B_c1_sym_004,page172_M-541_B_c1,4,0.0012306506831823872,1.4941080786066957e-07,9.482727898302005e-12,2.962149925545447e-11,3.643373431691107e-23,8.161026587080776e-15,-4.951132155606436e-22,0.162353515625,0.48779296875,0.6851851851851852,0.03662109375,0.0,150.0
page172_M-541_B_c1_sym_005,page172_M-541_B_c1,5,0.0021961816360988413,1.874062487564275e-07,3.5169929407357904e-12,2.9001293874224927e-11,1.6076772216899366e-22,-6.794176829120203e-15,-2.448288420127533e-22,0.479248046875,0.78125,1.28,0.344482421875,16.0,1300.0
page172_M-542_B_c0_sym_001,page172_M-542_B_c0,1,0.003242529536952666,7.452466171366518e-06,1.6154384647363494e-10,2.0571103212394222e-10,3.649659240123832e-20,5.47237341812492e-13,8.616890095159966e-21,0.16552734375,0.28125,3.5555555555555554,0.117431640625,11.0,425.0
page172_M-542_B_c0_sym_002,page172_M-542_B_c0,2,0.0019069341292159404,3.661101574065373e-07,1.8086123827244222e-11,3.4264108409601615e-11,-8.46887758261444e-22,-4.703271957436408e-15,1.0165006302553014e-22,0.194091796875,0.703125,0.703125,0.082275390625,5.0,301.0
page172_M-542_B_c0_sym_003,page172_M-542_B_c0,3,0.0017923318479985781,2.3146709333205566e-06,1.0155964843846021e-11,7.533467262372008e-12,5.804850788534665e-23,1.1374345758031421e-14,-3.1185438226133277e-23,0.157470703125,0.265625,0.265625,0.02783203125,0.0,114.0
page172_M-542_B_c0_sym_004,page172_M-542_B_c0,4,0.0012306506831823872,1.4941080786066957e-07,9.482727898302005e-12,2.962149925545447e-11,3.643373431691107e-23,8.161026587080776e-15,-4.951132155606436e-22,0.162353515625,0.48779296875,0.6851851851851852,0.03662109375,0.0,150.0
page172_M-542_B_c0_sym_005,page172_M-542_B_c0,5,0.0021961816360988413,1.874062487564275e-07,3.5169929407357904e-12,2.9001293874224927e-11,1.6076772216899366e-22,-6.794176829120203e-15,-2.448288420127533e-22,0.479248046875,0.78125,1.28,0.344482421875,16.0,1300.0
page172_M-543_B_c1_sym_001,page172_M-543_B_c1,1,0.006429779894934872,4.004356171121912e-05,1.5228462059984646e-09,1.5284601184659535e-09,2.3318949341910474e-18,9.660878100137611e-12,2.297838362958263e-21,0.0,0.0,0.0,0.0,0.0,0.0
page173_M-3547_A_c0_sym_001,page173_M-3547_A_c0,1,0.002003442157490339,5.213597294123887e-07,8.675326787755218e-11,5.4554242979693034e-11,8.442937159041504e-22,8.045227969604601e-15,3.656862234279385e-21,0.414306640625,0.6875,1.4545454545454546,0.321044921875,10.0,1213.0
page173_M-545_A_c0_sym_001,page173_M-545_A_c0,1,0.002003442157490339,5.213597294123887e-07,8.675326787755218e-11,5.4554242979693034e-11,8.442937159041504e-22,8.045227969604601e-15,3.656862234279385e-21,0.414306640625,0.6875,1.4545454545454546,0.321044921875,10.0,1213.0
page173_M-546_A_c0_sym_001,page173_M-546_A_c0,1,0.002003442157490339,5.213597294123887e-07,8.675326787755218e-11,5.4554242979693034e-11,8.442937159041504e-22,8.045227969604601e-15,3.656862234279385e-21,0.414306640625,0.6875,1.4545454545454546,0.321044921875,10.0,1213.0
page173_M-548_A_c0_sym_001,page173_M-548_A_c0,1,0.011459552327308683,0.00012831758965614252,2.3406392677234205e-08,2.3288969649170016e-08,5.437411394587097e-16,2.63189020023678e-10,7.937394643396081e-19,0.043212890625,0.078125,12.8,0.03369140625,9.0,91.0
page174_M-549_A_c0_sym_001,page174_M-549_A_c0,1,0.003436087613681646,9.68831286590471e-06,6.910689967131551e-10,6.81699922256391e-10,4.644264129071789e-19,2.0828679911369185e-12,-5.688605346660373e-20,0.129150390625,0.234375,4.266666666666667,0.087646484375,6.0,321.0
page174_M-549_A_c0_sym_002,page174_M-549_A_c0,2,0.001213635824714278,1.311191241547191e-07,2.9766660125145016e-11,1.5299954019849835e-11,-1.6042745166626852e-22,4.055671433610672e-15,-2.8438294049757455e-22,0.499755859375,0.75,1.3333333333333333,0.0830078125,0.0,340.0
page174_M-549_B_c1_sym_001,page174_M-549_B_c1,1,0.0026889536054836845,5.5485999647167e-06,3.799616693268293e-11,2.629175028774771e-12,-6.4614274878858236e-24,-3.3335096887741717e-15,2.5471650312624088e-23,0.104248046875,0.25,0.25,0.037841796875,2.0,133.0
page174_M-549_B_c1_sym_002,page174_M-549_B_c1,2,0.022721714384686197,0.0005162763045792557,6.407576600204627e-12,6.407576600204627e-12,4.105703788748989e-23,1.4559112540784814e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
page174_M-549_B_c1_sym_003,page174_M-549_B_c1,3,0.0014180544898802594,1.1454372552728067e-06,1.758321124902578e-11,3.46688713708354e-11,8.558193538826586e-22,3.685863176661724e-14,1.606986996866851e-23,0.097900390625,0.34375,0.34375,0.0390625,3.0,145.0
page174_M-549_B_c1_sym_004,page174_M-549_B_c1,4,0.0013355744780245917,1.4114358083090467e-07,7.034394814952314e-13,6.5365855848455116e-12,1.066298152627404e-23,1.3413073537732966e-15,9.097433321985706e-24,0.598876953125,0.71875,1.391304347826087,0.48681640625,6.0,1939.0
page174_M-550_B_c1_sym_001,page174_M-550_B_c1,1,0.015407154768146133,0.0002337542904350554,6.841551743947428e-10,5.452587009683639e-10,3.3281987827652183e-19,7.865813609981252e-12,-1.1781986765768992e-20,0.019775390625,0.0537109375,13.75,0.01171875,14.0,18.0
page174_M-551_B_c0_sym_001,page174_M-551_B_c0,1,0.015407154768146133,0.0002337542904350554,6.841551743947428e-10,5.452587009683639e-10,3.3281987827652183e-19,7.865813609981252e-12,-1.1781986765768992e-20,0.019775390625,0.0537109375,13.75,0.01171875,14.0,18.0
page174_M-552_B_c1_sym_001,page174_M-552_B_c1,1,0.015407154768146133,0.0002337542904350554,6.841551743947428e-10,5.452587009683639e-10,3.3281987827652183e-19,7.865813609981252e-12,-1.1781986765768992e-20,0.019775390625,0.0537109375,13.75,0.01171875,14.0,18.0
page175_M-553_B_c1_sym_001,page175_M-553_B_c1,1,0.0020403867392934103,3.2248759583331745e-06,9.420539509043108e-11,9.09815491086178e-11,8.417251594686151e-21,1.6270768363410443e-13,3.1169967216193053e-22,0.02197265625,0.03662109375,4.166666666666667,0.005615234375,3.0,13.0
page175_M-553_B_c1_sym_002,page175_M-553_B_c1,2,0.0021987834082675085,3.8729350041235035e-06,2.419201571426942e-11,2.2716834810589962e-11,5.325042780371278e-22,4.250591203540575e-14,6.727557812258086e-24,0.031494140625,0.135498046875,2.466666666666667,0.011962890625,3.0,37.0
page175_M-554_B_c1_sym_001,page175_M-554_B_c1,1,0.0020403867392934103,3.2248759583331745e-06,9.420539509043108e-11,9.09815491086178e-11,8.417251594686151e-21,1.6270768363410443e-13,3.1169967216193053e-22,0.02197265625,0.03662109375,4.166666666666667,0.005615234375,3.0,13.0
page175_M-554_B_c1_sym_002,page175_M-554_B_c1,2,0.0021987834082675085,3.8729350041235035e-06,2.419201571426942e-11,2.2716834810589962e-11,5.325042780371278e-22,4.250591203540575e-14,6.727557812258086e-24,0.031494140625,0.135498046875,2.466666666666667,0.011962890625,3.0,37.0
page175_M-555_B_c1_sym_001,page175_M-555_B_c1,1,0.0020962627450667186,2.99536673123483e-06,5.231428869836835e-11,4.9466620426541756e-11,2.513394187199236e-21,8.553491285238843e-14,1.2282090478915901e-22,0.00634765625,0.00634765625,6.5,0.0,0.0,0.0
page175_M-556_A_c0_sym_001,page175_M-556_A_c0,1,0.0014962140154679497,3.2890155281749196e-08,2.3681429818266734e-11,1.727841822111654e-11,2.5328403092691364e-22,3.0202471988094517e-15,-2.4084149067825814e-22,0.0,0.0,0.0,0.0,0.0,0.0
page175_M-556_B_c1_sym_001,page175_M-556_B_c1,1,0.001998433028076708,5.914225788164719e-07,1.6988353671370326e-11,2.5622417134227148e-11,5.592208800534121e-23,-1.8400177389133926e-14,-5.3163840868863985e-22,0.00341796875,0.00341796875,3.5,0.0,0.0,0.0
page175_M-556_B_c1_sym_002,page175_M-556_B_c1,2,0.003207283226495274,8.302985528325582e-06,1.0109910367818333e-09,1.075794591498717e-09,1.1197434876811426e-18,3.0996002243995404e-12,7.009003831031232e-20,0.06591796875,0.230712890625,4.2,0.02783203125,5.0,93.0
page176_M-557_B_c0_sym_001,page176_M-557_B_c0,1,0.006143181133086561,3.451296415224973e-05,7.235687937772214e-11,6.401120948635545e-11,4.2830170238946065e-21,3.758358029236555e-13,7.960246854307556e-22,0.035400390625,0.109375,9.142857142857142,0.012451171875,3.0,20.0
page176_M-558_A_c0_sym_001,page176_M-558_A_c0,1,0.0016084167054882569,7.491050835887659e-08,7.0575656668793205e-12,1.0985977373165426e-11,2.970635749315242e-23,-2.9939841231939205e-15,9.20612485649069e-23,0.28173828125,0.4189453125,1.5757575757575757,0.05029296875,0.0,206.0
page176_M-558_A_c0_sym_002,page176_M-558_A_c0,2,0.0020650441256543483,5.791145899239934e-07,2.671952555129719e-10,6.772387161772703e-10,2.7149892960720783e-19,5.153338077790537e-13,-9.63521737378955e-20,0.05712890625,0.703125,0.703125,0.0302734375,3.0,92.0
page176_M-558_B_c1_sym_001,page176_M-558_B_c1,1,0.006143181133086561,3.451296415224973e-05,7.235687937772214e-11,6.401120948635545e-11,4.2830170238946065e-21,3.758358029236555e-13,7.960246854307556e-22,0.035400390625,0.109375,9.142857142857142,0.012451171875,3.0,20.0
page176_M-559_A_c0_sym_001,page176_M-559_A_c0,1,0.007641511248977789,5.085608160016135e-05,2.644521684672524e-09,2.356835749669414e-09,5.8692353304965505e-18,1.6787300156879714e-11,4.1559113623412715e-19,0.032470703125,0.1875,5.333333333333333,0.025390625,2.0,57.0
page176_M-560_A_c0_sym_001,page176_M-560_A_c0,1,0.007641511248977789,5.085608160016135e-05,2.644521684672524e-09,2.356835749669414e-09,5.8692353304965505e-18,1.6787300156879714e-11,4.1559113623412715e-19,0.032470703125,0.1875,5.333333333333333,0.025390625,2.0,57.0
page177_M-563_B_c1_sym_001,page177_M-563_B_c1,1,0.022743078525503512,0.0005172476208172197,1.5628277931627365e-10,1.5628277931627365e-10,2.4424307110819093e-20,3.55435152217395e-12,1.8171127495894217e-32,0.0,0.0,0.0,0.0,0.0,0.0
page177_M-564_A_c0_sym_001,page177_M-564_A_c0,1,0.0033854207854605374,9.257247685303927e-06,4.327322471351802e-11,3.5749453280176317e-11,1.3664136984891457e-21,9.797447430802517e-14,-3.3167500875274234e-22,0.049072265625,0.076171875,4.875,0.01904296875,0.0,78.0
page177_M-564_B_c1_sym_001,page177_M-564_B_c1,1,0.022743078525503512,0.0005172476208172197,1.5628277931627365e-10,1.5628277931627365e-10,2.4424307110819093e-20,3.55435152217395e-12,1.8171127495894217e-32,0.0,0.0,0.0,0.0,0.0,0.0
page178_M-545_B_c1_sym_001,page178_M-545_B_c1,1,0.0019309551579173435,4.4780945427968924e-07,1.5515882675564348e-11,1.1243212160844266e-10,4.695879134411577e-21,7.144286905156318e-14,-2.6551602441719734e-23,0.560791015625,0.6875,1.4545454545454546,0.44140625,6.0,1751.0
page178_M-565_A_c0_sym_001,page178_M-565_A_c0,1,0.002021702473140361,4.2115584888184094e-07,4.887378416787455e-11,1.34568958558395e-10,7.812036413970954e-21,6.078992908235026e-14,7.620484217928405e-21,0.521484375,0.703125,1.4222222222222223,0.414306640625,5.0,1633.0
page180_M-576_A_c0_sym_001,page180_M-576_A_c0,1,0.0018040183498527196,9.436305993228754e-07,1.0146046363122189e-11,4.961255096132992e-12,2.3842153507150108e-23,4.589963073081432e-15,-2.5895024924220732e-23,0.0,0.0,0.0,0.0,0.0,0.0
page180_M-576_A_c0_sym_002,page180_M-576_A_c0,2,0.0028239637044830974,4.267415815440882e-09,1.0916747901529179e-11,9.652081690340666e-12,-2.5374348137994796e-23,6.107107483161182e-16,-9.577386333508749e-23,0.0,0.0,0.0,0.0,0.0,0.0
page180_M-576_B_c1_sym_001,page180_M-576_B_c1,1,0.016250945117109228,0.00026023938598610105,3.709135696799966e-09,3.737801839195165e-09,1.3917438851734653e-17,6.029749673641062e-11,-3.5954743373683705e-20,0.01171875,0.0625,16.0,0.006591796875,2.0,24.0
page180_M-576_B_c1_sym_002,page180_M-576_B_c1,2,0.010304222001436707,0.00010534376677021613,1.0119036946775055e-08,1.0119036946775055e-08,1.0239490873019863e-16,1.0385887243626136e-10,0.0,0.046875,0.046875,0.046875,0.0,0.0,0.0
page181_M-577_A_bis_c0_sym_001,page181_M-577_A_bis_c0,1,0.00458487646899915,2.0282533572274197e-05,2.1107190768109242e-09,1.9653788970466204e-09,4.002853737129393e-18,8.816070171537965e-12,-3.3190732098665656e-20,0.031982421875,0.05126953125,8.4,0.015625,1.0,47.0
page181_M-577_B_bis_c1_sym_001,page181_M-577_B_bis_c1,1,0.0021948638218678295,4.159388488572393e-06,1.4971210821300027e-10,1.4745126665622436e-10,2.1906881869094688e-20,2.99371731724352e-13,-2.136776825735001e-22,0.0390625,0.04296875,2.75,0.005859375,2.0,10.0
page181_M-577_B_c0_sym_001,page181_M-577_B_c0,1,0.0021948638218678295,4.159388488572393e-06,1.4971210821300027e-10,1.4745126665622436e-10,2.1906881869094688e-20,2.99371731724352e-13,-2.136776825735001e-22,0.0390625,0.04296875,2.75,0.005859375,2.0,10.0
page181_M-578_A_bis_c0_sym_001,page181_M-578_A_bis_c0,1,0.00294835470049107,2.8449413766489215e-06,7.400971208207981e-10,4.3228434789329467e-10,-1.5775910765202696e-19,-4.616651905948097e-14,1.8680940599946475e-19,0.205322265625,0.515625,1.9393939393939394,0.12646484375,12.0,429.0
page181_M-578_A_c0_sym_001,page181_M-578_A_c0,1,0.00458487646899915,2.0282533572274197e-05,2.1107190768109242e-09,1.9653788970466204e-09,4.002853737129393e-18,8.816070171537965e-12,-3.3190732098665656e-20,0.031982421875,0.05126953125,8.4,0.015625,1.0,47.0
page182_M-579_B_c0_sym_001,page182_M-579_B_c0,1,0.0052570419451313235,2.5644638816950168e-05,6.609210479630213e-11,6.499819517241531e-11,4.26013147335732e-21,3.291530363072245e-13,-1.766963081115851e-23,0.0,0.0,0.0,0.0,0.0,0.0
page182_M-579_B_c0_sym_002,page182_M-579_B_c0,2,0.0019056527727567473,1.4290883107507564e-06,5.224980729400032e-11,3.9217080603686656e-11,1.7000387027470676e-21,4.6615205278394396e-14,5.111935086944709e-22,0.0,0.0,0.0,0.0,0.0,0.0
page182_M-580_B_c1_sym_001,page182_M-580_B_c1,1,0.0052570419451313235,2.5644638816950168e-05,6.609210479630213e-11,6.499819517241531e-11,4.26013147335732e-21,3.291530363072245e-13,-1.766963081115851e-23,0.0,0.0,0.0,0.0,0.0,0.0
page182_M-580_B_c1_sym_002,page182_M-580_B_c1,2,0.0019056527727567473,1.4290883107507564e-06,5.224980729400032e-11,3.9217080603686656e-11,1.7000387027470676e-21,4.6615205278394396e-14,5.111935086944709e-22,0.0,0.0,0.0,0.0,0.0,0.0
page182_M-581_A_c0_sym_001,page182_M-581_A_c0,1,0.002492311350804852,2.089926050641191e-06,1.346695847747744e-10,1.4550848242800887e-11,5.550707495609178e-22,1.4408322294534634e-14,3.267841553649033e-22,0.17529296875,0.421875,1.6875,0.052490234375,1.0,211.0
page182_M-581_A_c0_sym_002,page182_M-581_A_c0,2,0.0020932649550138415,4.0989845146750404e-07,2.9464998634760987e-10,3.5041132168934e-10,1.0234492937428764e-19,1.7903975657451693e-13,4.693852856556641e-20,0.60107421875,0.623046875,0.7586206896551724,0.035888671875,0.0,147.0
page183_M-582_B_c0_sym_001,page183_M-582_B_c0,1,0.00310037861200863,1.7698065831206527e-07,4.744319863768828e-10,1.386491153780638e-09,4.0200855747617295e-19,5.409015429028569e-13,1.0501942019385807e-18,0.0,0.0,0.0,0.0,0.0,0.0
page183_M-583_A_c0_sym_001,page183_M-583_A_c0,1,0.0024051962347015014,2.5408386817993788e-06,2.5129548275723263e-10,4.4715118777950373e-10,1.0884553969043747e-19,7.085548606486168e-13,-1.0305237217523904e-19,0.20703125,0.453125,0.453125,0.073486328125,6.0,255.0
page183_M-583_A_c0_sym_002,page183_M-583_A_c0,2,0.0024736884481908732,2.8835763954320154e-06,2.5698321392920247e-10,2.742876811285219e-10,6.996195559533058e-20,4.3719471444485644e-13,2.020766322472227e-20,0.22607421875,0.421875,0.421875,0.106201171875,10.0,371.0
page183_M-583_A_c0_sym_003,page183_M-583_A_c0,3,0.0027850532879227863,3.5101586479464566e-07,5.76011997227194e-10,5.031261319856337e-10,2.287760990380736e-19,2.67328508170918e-13,1.4498956754228746e-19,0.425048828125,0.75,1.3333333333333333,0.32958984375,5.0,1281.0
page183_M-583_A_c0_sym_004,page183_M-583_A_c0,4,0.0044403572210557525,1.7560259773491863e-05,4.823961123453742e-10,3.373205885241263e-10,1.3582622417272396e-19,1.4027124135459606e-12,-8.161175470554488e-21,0.046142578125,0.171875,5.818181818181818,0.016845703125,0.0,69.0
page183_M-583_A_c0_sym_005,page183_M-583_A_c0,5,0.005515724512625849,1.894985072887004e-06,1.772520526471917e-09,1.3660030722475737e-09,-1.8526890399154516e-19,1.2940590933330613e-12,-2.117469294383005e-18,0.0,0.0,0.0,0.0,0.0,0.0
page183_M-583_A_c0_sym_006,page183_M-583_A_c0,6,0.003345621479207841,2.0878497856268123e-07,3.929155626335187e-11,6.300590300133604e-10,9.766116430281478e-20,2.445885293788657e-13,-1.702335753722108e-20,0.201171875,0.46875,1.2,0.060791015625,0.0,249.0
page183_M-583_A_c0_sym_007,page183_M-583_A_c0,7,0.0027917987235250826,3.782627387749318e-07,1.2066239499617112e-09,1.5463217355695815e-09,1.9100247253849487e-18,9.500301631017362e-13,9.017811513319136e-19,0.28662109375,0.83251953125,1.1272727272727272,0.09619140625,6.0,352.0
page183_M-583_A_c0_sym_008,page183_M-583_A_c0,8,0.004872389271213728,4.386075265416613e-06,7.337505314784606e-10,5.141918663821325e-10,1.7308867451986095e-19,5.938167329391212e-15,2.6418339778256356e-19,0.07861328125,0.113525390625,2.066666666666667,0.015625,0.0,64.0
page183_M-583_A_c0_sym_009,page183_M-583_A_c0,9,0.002316672523169724,1.751450972211122e-07,2.0133820479099137e-09,1.362679567848901e-09,2.247966644287782e-18,5.700603915655878e-13,2.0301399147856995e-19,0.34375,0.828125,1.2075471698113207,0.072998046875,0.0,299.0
page183_M-583_A_c0_sym_010,page183_M-583_A_c0,10,0.003324645109745409,3.915654134059274e-06,1.4150313283491133e-09,9.753053136218306e-10,1.1129760023484471e-18,1.92968201467094e-12,-2.721248747857612e-19,0.149169921875,0.24755859375,1.5,0.0146484375,1.0,56.0
page183_M-583_A_c0_sym_011,page183_M-583_A_c0,11,0.0028503784921408764,3.965209890923778e-07,4.2310548460510966e-10,5.523796048034654e-11,8.421483554050032e-21,2.5047819353458926e-14,-6.248529666412141e-22,0.02734375,0.03955078125,0.5,0.004150390625,0.0,17.0
page183_M-583_A_c0_sym_012,page183_M-583_A_c0,12,0.002595581976980739,1.6868050112652428e-06,6.378966034837336e-11,4.152690227146315e-10,5.4131196341909664e-20,5.227394748551262e-13,-4.0471573209432704e-20,0.2392578125,0.546875,0.546875,0.0732421875,2.0,282.0
page183_M-583_A_c0_sym_013,page183_M-583_A_c0,13,0.001484466264147221,5.900269011059204e-07,1.6211071529713843e-11,2.46125237407432e-11,4.889331611093971e-22,-1.8485503155971572e-14,5.1442401392086635e-23,0.151123046875,0.453125,0.453125,0.0390625,0.0,160.0
