symbol_id,seal_id,pc1,pc2
page336_K-5_a_c0_sym_002,page336_K-5_a_c0,1.7991847,-0.0443947
page336_K-6_a_c1_sym_001,page336_K-6_a_c1,1.9334888,-0.022537794
page336_K-6_B_c0_sym_001,page336_K-6_B_c0,1.2374508,-0.0766682
page336_K-6_C_c0_sym_001,page336_K-6_C_c0,1.2374508,-0.0766682
page336_K-7_A_c0_sym_001,page336_K-7_A_c0,-0.29078245,-0.4737236
page336_K-7_A_c0_sym_002,page336_K-7_A_c0,1.7991847,-0.0443947
page336_K-8_A_c1_sym_001,page336_K-8_A_c1,1.9334888,-0.022537794
page336_K-9_A_c2_sym_001,page336_K-9_A_c2,1.9334888,-0.022537794
page337_K-10_A_c0_sym_001,page337_K-10_A_c0,0.7875585,-0.21260822
page337_K-11_A_c1_sym_001,page337_K-11_A_c1,-0.37935808,-0.47229168
page337_K-12_a_c1_sym_001,page337_K-12_a_c1,3.0200934,0.55976486
page337_K-12_a_c1_sym_002,page337_K-12_a_c1,-0.99724424,-0.5293199
page337_K-12_a_c1_sym_003,page337_K-12_a_c1,-1.5799148,-0.5987947
page337_K-12_a_c1_sym_004,page337_K-12_a_c1,-1.1079115,-0.54531306
page337_K-12_a_c1_sym_005,page337_K-12_a_c1,2.5677333,0.5042407
page337_K-12_a_c1_sym_006,page337_K-12_a_c1,-2.000074,-0.69810045
page337_K-12_a_c1_sym_007,page337_K-12_a_c1,0.16037425,-0.2035596
page337_K-12_a_c1_sym_008,page337_K-12_a_c1,0.55953324,0.032367274
page337_K-13_A_c0_sym_001,page337_K-13_A_c0,0.7875585,-0.21260822
page337_K-14_A_c1_sym_001,page337_K-14_A_c1,-0.37935808,-0.47229168
page337_K-15_a_c0_sym_001,page337_K-15_a_c0,5.197946,1.2680402
page337_K-15_a_c0_sym_002,page337_K-15_a_c0,4.022888,0.8249634
page337_K-15_a_c0_sym_003,page337_K-15_a_c0,3.438108,0.5327827
page337_K-15_a_c0_sym_004,page337_K-15_a_c0,3.14896,0.4655566
page337_K-15_a_c0_sym_005,page337_K-15_a_c0,0.25034314,-0.30387154
page337_K-15_a_c0_sym_006,page337_K-15_a_c0,2.9553423,0.43817246
page337_K-15_a_c0_sym_007,page337_K-15_a_c0,2.6609151,0.38945457
page337_K-15_a_c0_sym_008,page337_K-15_a_c0,1.5584825,0.059925314
page337_K-15_a_c0_sym_009,page337_K-15_a_c0,2.8907373,0.37540308
page337_K-15_a_c0_sym_010,page337_K-15_a_c0,2.6430197,0.30959052
page337_K-15_a_c0_sym_011,page337_K-15_a_c0,2.9922204,0.6267304
page337_K-15_a_c0_sym_012,page337_K-15_a_c0,1.8847322,0.05025852
page337_K-15_a_c0_sym_013,page337_K-15_a_c0,2.8946345,0.40746337
page337_K-15_a_c0_sym_014,page337_K-15_a_c0,1.7490689,0.019737622
page337_K-15_a_c0_sym_015,page337_K-15_a_c0,2.2098174,0.13832176
page337_K-15_a_c0_sym_016,page337_K-15_a_c0,-0.62254,-0.5081869
page337_K-15_a_c0_sym_017,page337_K-15_a_c0,4.5865464,0.9930877
page337_K-15_a_c0_sym_018,page337_K-15_a_c0,2.441621,0.35828277
page337_K-15_a_c0_sym_019,page337_K-15_a_c0,-1.7189924,-0.6045056
page337_K-15_a_c0_sym_020,page337_K-15_a_c0,2.3675673,0.37171802
page337_K-15_a_c0_sym_021,page337_K-15_a_c0,2.6598947,0.46708417
page337_K-15_a_c0_sym_022,page337_K-15_a_c0,2.4697788,0.1674548
page337_K-15_a_c0_sym_023,page337_K-15_a_c0,1.9813331,0.06133879
page337_K-15_a_c0_sym_024,page337_K-15_a_c0,1.8914673,0.03454595
page337_K-15_a_c0_sym_025,page337_K-15_a_c0,2.6721349,0.30611283
page337_K-15_a_c0_sym_026,page337_K-15_a_c0,1.8964686,0.2456455
page337_K-15_a_c0_sym_027,page337_K-15_a_c0,3.1389601,0.5958183
page337_K-15_a_c0_sym_028,page337_K-15_a_c0,-0.041103277,-0.39704362
page337_K-15_a_c0_sym_029,page337_K-15_a_c0,1.3320644,-0.10820491
page337_K-15_a_c0_sym_030,page337_K-15_a_c0,3.5001118,0.5843236
page337_K-15_a_c0_sym_031,page337_K-15_a_c0,2.1830795,0.081425935
page337_K-15_a_c0_sym_032,page337_K-15_a_c0,3.5269153,0.49642152
page338_K-16_A_c0_sym_001,page338_K-16_A_c0,-1.0710484,-0.5982045
page338_K-16_A_c0_sym_002,page338_K-16_A_c0,-4.0665603,-0.980387
page338_K-16_A_c0_sym_003,page338_K-16_A_c0,6.674771,1.821993
page339_K-22_A_c0_sym_001,page339_K-22_A_c0,6.8943925,1.7985978
page339_K-23_A_c0_sym_001,page339_K-23_A_c0,2.5908282,0.5415782
page339_K-23_A_c0_sym_002,page339_K-23_A_c0,0.14681846,-0.30153042
page339_K-25_a_c0_sym_001,page339_K-25_a_c0,-3.3604023,-0.9231354
page339_K-25_a_c0_sym_002,page339_K-25_a_c0,-1.4915297,-0.6134298
page339_K-25_a_c0_sym_003,page339_K-25_a_c0,-1.1422377,-0.5133623
page339_K-25_a_c0_sym_004,page339_K-25_a_c0,-0.07942886,-0.24576348
page339_K-25_a_c0_sym_005,page339_K-25_a_c0,3.3776038,0.73861957
page339_K-25_a_c0_sym_006,page339_K-25_a_c0,2.0570102,0.09126652
page339_K-25_a_c0_sym_007,page339_K-25_a_c0,3.6139045,0.7942456
page339_K-25_a_c0_sym_008,page339_K-25_a_c0,3.0708883,0.5999563
page339_K-25_a_c0_sym_009,page339_K-25_a_c0,3.3979275,0.53072166
page339_K-25_a_c0_sym_010,page339_K-25_a_c0,4.308211,0.86033696
page339_K-26_A_c0_sym_001,page339_K-26_A_c0,2.5908282,0.5415782
page339_K-26_A_c0_sym_002,page339_K-26_A_c0,0.14681846,-0.30153042
page340_K-31_A_c0_sym_001,page340_K-31_A_c0,6.3213496,1.7112832
page340_K-31_a_c1_sym_001,page340_K-31_a_c1,-3.4421887,-0.9495187
page340_K-31_a_c1_sym_002,page340_K-31_a_c1,0.40326276,-0.25871903
page340_K-31_B_c3_sym_001,page340_K-31_B_c3,4.504125,1.1041142
page340_K-31_F_c2_sym_001,page340_K-31_F_c2,-3.4421887,-0.9495187
page340_K-31_F_c2_sym_002,page340_K-31_F_c2,0.40326276,-0.25871903
page340_K-32_c0_sym_001,page340_K-32_c0,2.6235375,0.3535148
page340_K-32_c0_sym_002,page340_K-32_c0,-1.6330075,-0.67576236
page340_K-34_a_c0_sym_001,page340_K-34_a_c0,-0.3327085,-0.19292514
page340_K-34_a_c0_sym_002,page340_K-34_a_c0,0.34251475,-0.09344797
page340_K-34_a_c0_sym_003,page340_K-34_a_c0,-1.2547138,-0.5755104
page341_K-35_A_c0_sym_001,page341_K-35_A_c0,-2.6912768,-0.8269153
page341_K-37_A_c0_sym_001,page341_K-37_A_c0,-2.6912768,-0.8269153
page341_K-39_A_c0_sym_001,page341_K-39_A_c0,-2.6912768,-0.8269153
page341_K-39_B_c1_sym_001,page341_K-39_B_c1,-2.6912768,-0.8269153
page341_K-39_C_c0_sym_001,page341_K-39_C_c0,-2.6912768,-0.8269153
page342_K-45_A_c0_sym_001,page342_K-45_A_c0,-2.1986046,-0.70741457
page342_K-46_A_c0_sym_001,page342_K-46_A_c0,-2.1986046,-0.70741457
page343_K-49_A_c0_sym_001,page343_K-49_A_c0,2.68195,0.3913317
page343_K-50_a_c0_sym_001,page343_K-50_a_c0,2.68195,0.3913317
page343_K-50_B_c1_sym_001,page343_K-50_B_c1,2.68195,0.3913317
page343_K-50_C_c0_sym_001,page343_K-50_C_c0,2.68195,0.3913317
page343_K-51_A_c0_sym_001,page343_K-51_A_c0,2.68195,0.3913317
page343_K-51_a_c1_sym_001,page343_K-51_a_c1,2.68195,0.3913317
page344_K-52_A_bis_c1_sym_001,page344_K-52_A_bis_c1,5.563471,1.4133984
page344_K-54_B_c1_sym_001,page344_K-54_B_c1,1.9416987,0.20111229
page344_K-54_B_c1_sym_002,page344_K-54_B_c1,0.17941207,-0.27460635
page344_K-55_B_c3_sym_001,page344_K-55_B_c3,0.6031622,-0.29165584
page345_K-58_D_c1_sym_001,page345_K-58_D_c1,1.5340693,0.15229301
page346_K-60_E_c0_sym_001,page346_K-60_E_c0,2.1710162,0.14679016
page346_K-60_E_c0_sym_002,page346_K-60_E_c0,2.5485032,0.5023532
page346_K-60_E_c0_sym_003,page346_K-60_E_c0,2.9902673,0.30454904
page346_K-60_E_c0_sym_004,page346_K-60_E_c0,3.6906621,0.8083159
page346_K-61_a_c1_sym_001,page346_K-61_a_c1,2.1710162,0.14679016
page346_K-61_a_c1_sym_002,page346_K-61_a_c1,2.5485032,0.5023532
page346_K-61_a_c1_sym_003,page346_K-61_a_c1,2.9902673,0.30454904
page346_K-61_a_c1_sym_004,page346_K-61_a_c1,3.6906621,0.8083159
page346_K-61_B_c2_sym_001,page346_K-61_B_c2,2.1710162,0.14679016
page346_K-61_B_c2_sym_002,page346_K-61_B_c2,2.5485032,0.5023532
page346_K-61_B_c2_sym_003,page346_K-61_B_c2,2.9902673,0.30454904
page346_K-61_B_c2_sym_004,page346_K-61_B_c2,3.6906621,0.8083159
page346_K-62_A_c0_sym_001,page346_K-62_A_c0,1.7198231,0.12976985
page346_K-62_A_c0_sym_002,page346_K-62_A_c0,-0.6907967,-0.33498684
page346_K-62_A_c0_sym_003,page346_K-62_A_c0,-0.74995095,-0.39677078
page346_K-62_A_c0_sym_004,page346_K-62_A_c0,1.9459528,-0.05641157
page346_K-62_C_c0_sym_001,page346_K-62_C_c0,1.7198231,0.12976985
page346_K-62_C_c0_sym_002,page346_K-62_C_c0,-0.6907967,-0.33498684
page346_K-62_C_c0_sym_003,page346_K-62_C_c0,-0.74995095,-0.39677078
page346_K-62_C_c0_sym_004,page346_K-62_C_c0,1.9459528,-0.05641157
page346_K-62_n_c1_sym_001,page346_K-62_n_c1,2.1710162,0.14679016
page346_K-62_n_c1_sym_002,page346_K-62_n_c1,2.5485032,0.5023532
page346_K-62_n_c1_sym_003,page346_K-62_n_c1,2.9902673,0.30454904
page346_K-62_n_c1_sym_004,page346_K-62_n_c1,3.6906621,0.8083159
page346_K-63_C_c0_sym_001,page346_K-63_C_c0,-3.993179,-0.980704
page347_K-65_A_c2_sym_001,page347_K-65_A_c2,2.3237424,0.26098028
page347_K-65_A_c2_sym_002,page347_K-65_A_c2,1.1111915,0.05875177
page347_K-65_A_c2_sym_003,page347_K-65_A_c2,3.6617825,0.57121253
page347_K-65_A_c3_sym_001,page347_K-65_A_c3,2.3237424,0.26098028
page347_K-65_A_c3_sym_002,page347_K-65_A_c3,1.1111915,0.05875177
page347_K-65_A_c3_sym_003,page347_K-65_A_c3,3.6617825,0.57121253
page348_K-66_A_c0_sym_001,page348_K-66_A_c0,-0.65047514,-0.54891205
page348_K-66_A_c0_sym_002,page348_K-66_A_c0,2.1512213,0.27169952
page348_K-66_A_c0_sym_003,page348_K-66_A_c0,2.3349693,0.44516477
page348_K-66_A_c0_sym_004,page348_K-66_A_c0,1.3362215,-0.028218037
page348_K-66_A_c0_sym_005,page348_K-66_A_c0,4.0615697,0.60374206
page348_K-66_A_c0_sym_006,page348_K-66_A_c0,-1.4200964,-0.69330746
page348_K-66_A_c0_sym_007,page348_K-66_A_c0,-1.5823722,-0.5754053
page348_K-66_A_c0_sym_008,page348_K-66_A_c0,1.1846348,-0.15158099
page348_K-66_A_c0_sym_009,page348_K-66_A_c0,2.5085952,0.22589725
page348_K-66_A_c0_sym_010,page348_K-66_A_c0,-6.762393,3.2100506
page348_K-66_A_c0_sym_011,page348_K-66_A_c0,-8.396748,-1.0287844
page348_K-66_A_c0_sym_012,page348_K-66_A_c0,-8.2092085,-0.973043
page348_K-66_A_c0_sym_013,page348_K-66_A_c0,-8.214475,-1.0386709
page348_K-66_A_c0_sym_014,page348_K-66_A_c0,-6.0185485,-0.9590591
page348_K-66_A_c0_sym_015,page348_K-66_A_c0,-6.1349425,-1.2906262
page348_K-66_A_c0_sym_016,page348_K-66_A_c0,-8.310325,-0.3850811
page348_K-66_A_c0_sym_017,page348_K-66_A_c0,-6.099767,-1.2789919
page348_K-67_A_c0_sym_001,page348_K-67_A_c0,-0.65047514,-0.54891205
page348_K-67_A_c0_sym_002,page348_K-67_A_c0,2.1512213,0.27169952
page348_K-67_A_c0_sym_003,page348_K-67_A_c0,2.3349693,0.44516477
page348_K-67_A_c0_sym_004,page348_K-67_A_c0,1.3362215,-0.028218037
page348_K-67_A_c0_sym_005,page348_K-67_A_c0,4.0615697,0.60374206
page348_K-67_A_c0_sym_006,page348_K-67_A_c0,-1.4200964,-0.69330746
page348_K-67_A_c0_sym_007,page348_K-67_A_c0,-1.5823722,-0.5754053
page348_K-67_A_c0_sym_008,page348_K-67_A_c0,1.1846348,-0.15158099
page348_K-67_A_c0_sym_009,page348_K-67_A_c0,2.5085952,0.22589725
page348_K-67_A_c0_sym_010,page348_K-67_A_c0,-6.762393,3.2100506
page348_K-67_A_c0_sym_011,page348_K-67_A_c0,-8.396748,-1.0287844
page348_K-67_A_c0_sym_012,page348_K-67_A_c0,-8.2092085,-0.973043
page348_K-67_A_c0_sym_013,page348_K-67_A_c0,-8.214475,-1.0386709
page348_K-67_A_c0_sym_014,page348_K-67_A_c0,-6.0185485,-0.9590591
page348_K-67_A_c0_sym_015,page348_K-67_A_c0,-6.1349425,-1.2906262
page348_K-67_A_c0_sym_016,page348_K-67_A_c0,-8.310325,-0.3850811
page348_K-67_A_c0_sym_017,page348_K-67_A_c0,-6.099767,-1.2789919
page348_K-67_B_c0_sym_001,page348_K-67_B_c0,-0.65047514,-0.54891205
page348_K-67_B_c0_sym_002,page348_K-67_B_c0,2.1512213,0.27169952
page348_K-67_B_c0_sym_003,page348_K-67_B_c0,2.3349693,0.44516477
page348_K-67_B_c0_sym_004,page348_K-67_B_c0,1.3362215,-0.028218037
page348_K-67_B_c0_sym_005,page348_K-67_B_c0,4.0615697,0.60374206
page348_K-67_B_c0_sym_006,page348_K-67_B_c0,-1.4200964,-0.69330746
page348_K-67_B_c0_sym_007,page348_K-67_B_c0,-1.5823722,-0.5754053
page348_K-67_B_c0_sym_008,page348_K-67_B_c0,1.1846348,-0.15158099
page348_K-67_B_c0_sym_009,page348_K-67_B_c0,2.5085952,0.22589725
page348_K-67_B_c0_sym_010,page348_K-67_B_c0,-6.762393,3.2100506
page348_K-67_B_c0_sym_011,page348_K-67_B_c0,-8.396748,-1.0287844
page348_K-67_B_c0_sym_012,page348_K-67_B_c0,-8.2092085,-0.973043
page348_K-67_B_c0_sym_013,page348_K-67_B_c0,-8.214475,-1.0386709
page348_K-67_B_c0_sym_014,page348_K-67_B_c0,-6.0185485,-0.9590591
page348_K-67_B_c0_sym_015,page348_K-67_B_c0,-6.1349425,-1.2906262
page348_K-67_B_c0_sym_016,page348_K-67_B_c0,-8.310325,-0.3850811
page348_K-67_B_c0_sym_017,page348_K-67_B_c0,-6.099767,-1.2789919
page348_K-67_E_c1_sym_001,page348_K-67_E_c1,-0.65047514,-0.54891205
page348_K-67_E_c1_sym_002,page348_K-67_E_c1,2.1512213,0.27169952
page348_K-67_E_c1_sym_003,page348_K-67_E_c1,2.3349693,0.44516477
page348_K-67_E_c1_sym_004,page348_K-67_E_c1,1.3362215,-0.028218037
page348_K-67_E_c1_sym_005,page348_K-67_E_c1,4.0615697,0.60374206
page348_K-67_E_c1_sym_006,page348_K-67_E_c1,-1.4200964,-0.69330746
page348_K-67_E_c1_sym_007,page348_K-67_E_c1,-1.5823722,-0.5754053
page348_K-67_E_c1_sym_008,page348_K-67_E_c1,1.1846348,-0.15158099
page348_K-67_E_c1_sym_009,page348_K-67_E_c1,2.5085952,0.22589725
page348_K-67_E_c1_sym_010,page348_K-67_E_c1,-6.762393,3.2100506
page348_K-67_E_c1_sym_011,page348_K-67_E_c1,-8.396748,-1.0287844
page348_K-67_E_c1_sym_012,page348_K-67_E_c1,-8.2092085,-0.973043
page348_K-67_E_c1_sym_013,page348_K-67_E_c1,-8.214475,-1.0386709
page348_K-67_E_c1_sym_014,page348_K-67_E_c1,-6.0185485,-0.9590591
page348_K-67_E_c1_sym_015,page348_K-67_E_c1,-6.1349425,-1.2906262
page348_K-67_E_c1_sym_016,page348_K-67_E_c1,-8.310325,-0.3850811
page348_K-67_E_c1_sym_017,page348_K-67_E_c1,-6.099767,-1.2789919
page348_K-69_A_c0_sym_001,page348_K-69_A_c0,-0.65047514,-0.54891205
page348_K-69_A_c0_sym_002,page348_K-69_A_c0,2.1512213,0.27169952
page348_K-69_A_c0_sym_003,page348_K-69_A_c0,2.3349693,0.44516477
page348_K-69_A_c0_sym_004,page348_K-69_A_c0,1.3362215,-0.028218037
page348_K-69_A_c0_sym_005,page348_K-69_A_c0,4.0615697,0.60374206
page348_K-69_A_c0_sym_006,page348_K-69_A_c0,-1.4200964,-0.69330746
page348_K-69_A_c0_sym_007,page348_K-69_A_c0,-1.5823722,-0.5754053
page348_K-69_A_c0_sym_008,page348_K-69_A_c0,1.1846348,-0.15158099
page348_K-69_A_c0_sym_009,page348_K-69_A_c0,2.5085952,0.22589725
page348_K-69_A_c0_sym_010,page348_K-69_A_c0,-6.762393,3.2100506
page348_K-69_A_c0_sym_011,page348_K-69_A_c0,-8.396748,-1.0287844
page348_K-69_A_c0_sym_012,page348_K-69_A_c0,-8.2092085,-0.973043
page348_K-69_A_c0_sym_013,page348_K-69_A_c0,-8.214475,-1.0386709
page348_K-69_A_c0_sym_014,page348_K-69_A_c0,-6.0185485,-0.9590591
page348_K-69_A_c0_sym_015,page348_K-69_A_c0,-6.1349425,-1.2906262
page348_K-69_A_c0_sym_016,page348_K-69_A_c0,-8.310325,-0.3850811
page348_K-69_A_c0_sym_017,page348_K-69_A_c0,-6.099767,-1.2789919
page348_K-70_A_c0_sym_001,page348_K-70_A_c0,-0.65047514,-0.54891205
page348_K-70_A_c0_sym_002,page348_K-70_A_c0,2.1512213,0.27169952
page348_K-70_A_c0_sym_003,page348_K-70_A_c0,2.3349693,0.44516477
page348_K-70_A_c0_sym_004,page348_K-70_A_c0,1.3362215,-0.028218037
page348_K-70_A_c0_sym_005,page348_K-70_A_c0,4.0615697,0.60374206
page348_K-70_A_c0_sym_006,page348_K-70_A_c0,-1.4200964,-0.69330746
page348_K-70_A_c0_sym_007,page348_K-70_A_c0,-1.5823722,-0.5754053
page348_K-70_A_c0_sym_008,page348_K-70_A_c0,1.1846348,-0.15158099
page348_K-70_A_c0_sym_009,page348_K-70_A_c0,2.5085952,0.22589725
page348_K-70_A_c0_sym_010,page348_K-70_A_c0,-6.762393,3.2100506
page348_K-70_A_c0_sym_011,page348_K-70_A_c0,-8.396748,-1.0287844
page348_K-70_A_c0_sym_012,page348_K-70_A_c0,-8.2092085,-0.973043
page348_K-70_A_c0_sym_013,page348_K-70_A_c0,-8.214475,-1.0386709
page348_K-70_A_c0_sym_014,page348_K-70_A_c0,-6.0185485,-0.9590591
page348_K-70_A_c0_sym_015,page348_K-70_A_c0,-6.1349425,-1.2906262
page348_K-70_A_c0_sym_016,page348_K-70_A_c0,-8.310325,-0.3850811
page348_K-70_A_c0_sym_017,page348_K-70_A_c0,-6.099767,-1.2789919
page348_K-70_B_c0_sym_001,page348_K-70_B_c0,-0.65047514,-0.54891205
page348_K-70_B_c0_sym_002,page348_K-70_B_c0,2.1512213,0.27169952
page348_K-70_B_c0_sym_003,page348_K-70_B_c0,2.3349693,0.44516477
page348_K-70_B_c0_sym_004,page348_K-70_B_c0,1.3362215,-0.028218037
page348_K-70_B_c0_sym_005,page348_K-70_B_c0,4.0615697,0.60374206
page348_K-70_B_c0_sym_006,page348_K-70_B_c0,-1.4200964,-0.69330746
page348_K-70_B_c0_sym_007,page348_K-70_B_c0,-1.5823722,-0.5754053
page348_K-70_B_c0_sym_008,page348_K-70_B_c0,1.1846348,-0.15158099
page348_K-70_B_c0_sym_009,page348_K-70_B_c0,2.5085952,0.22589725
page348_K-70_B_c0_sym_010,page348_K-70_B_c0,-6.762393,3.2100506
page348_K-70_B_c0_sym_011,page348_K-70_B_c0,-8.396748,-1.0287844
page348_K-70_B_c0_sym_012,page348_K-70_B_c0,-8.2092085,-0.973043
page348_K-70_B_c0_sym_013,page348_K-70_B_c0,-8.214475,-1.0386709
page348_K-70_B_c0_sym_014,page348_K-70_B_c0,-6.0185485,-0.9590591
page348_K-70_B_c0_sym_015,page348_K-70_B_c0,-6.1349425,-1.2906262
page348_K-70_B_c0_sym_016,page348_K-70_B_c0,-8.310325,-0.3850811
page348_K-70_B_c0_sym_017,page348_K-70_B_c0,-6.099767,-1.2789919
page349_K-73_A_c0_sym_001,page349_K-73_A_c0,-1.3904715,-0.73528904
page349_K-75_A_c0_sym_001,page349_K-75_A_c0,-1.3904715,-0.73528904
page350_A-2_c0_sym_001,page350_A-2_c0,-5.90857,-1.3275787
page350_K-78_B_c0_sym_001,page350_K-78_B_c0,2.366007,0.44157013
page350_K-79_A_c0_sym_001,page350_K-79_A_c0,-5.90857,-1.3275787
page350_K-81_B_c0_sym_001,page350_K-81_B_c0,-5.90857,-1.3275787
page353_K-88_A_c0_sym_001,page353_K-88_A_c0,1.7721823,-0.13991582
page353_K-88_B_c0_sym_001,page353_K-88_B_c0,2.2185616,0.19198744
page353_K-88_B_c0_sym_002,page353_K-88_B_c0,-1.0258723,-0.7294274
page353_K-88_B_c0_sym_003,page353_K-88_B_c0,-6.1190696,-1.3159583
page359_K-117_A_c1_sym_001,page359_K-117_A_c1,-6.0445576,-1.1733165
page362_K-122_A__2__c0_sym_001,page362_K-122_A__2__c0,-8.453048,-1.0153728
page362_K-122_A__2__c0_sym_002,page362_K-122_A__2__c0,-1.3071517,-0.46359408
page362_K-122_A_c0_sym_001,page362_K-122_A_c0,-8.453048,-1.0153728
page362_K-122_A_c0_sym_002,page362_K-122_A_c0,-1.3071517,-0.46359408
page363_C-1_A_c0_sym_001,page363_C-1_A_c0,-2.03444,-0.590431
page363_C-1_A_c0_sym_002,page363_C-1_A_c0,1.8138597,0.17464092
page363_C-1_A_c0_sym_003,page363_C-1_A_c0,-0.4030131,-0.33661002
page363_C-1_A_c0_sym_004,page363_C-1_A_c0,-8.578662,-0.9887551
page363_C-1_A_c0_sym_005,page363_C-1_A_c0,-6.092883,-1.2662424
page363_C-1_A_c0_sym_006,page363_C-1_A_c0,5.1201158,1.5109088
page363_C-1_A_c0_sym_007,page363_C-1_A_c0,-0.46734318,-0.16293499
page363_C-1_A_c0_sym_008,page363_C-1_A_c0,2.0019329,0.21191274
page363_C-1_A_c0_sym_009,page363_C-1_A_c0,-8.592714,-1.0246865
page363_C-1_A_c0_sym_010,page363_C-1_A_c0,3.4887555,0.7491133
page363_C-1_A_c0_sym_011,page363_C-1_A_c0,-6.0854197,-1.2867115
page363_C-1_A_c0_sym_012,page363_C-1_A_c0,-2.4207869,-0.6453298
page363_C-1_A_c0_sym_013,page363_C-1_A_c0,-0.66350454,-0.3618452
page363_C-1_A_c0_sym_014,page363_C-1_A_c0,-11.200806,6.642388
page363_C-1_A_c0_sym_015,page363_C-1_A_c0,-1.6504961,-0.5208189
page363_C-1_A_c0_sym_016,page363_C-1_A_c0,0.09601048,-0.20338902
page363_C-1_A_c0_sym_017,page363_C-1_A_c0,-6.7537518,-1.1399362
page363_C-1_A_c0_sym_018,page363_C-1_A_c0,2.50986,0.5494107
page363_C-1_A_c0_sym_019,page363_C-1_A_c0,-10.096349,0.97818106
page363_C-1_A_c0_sym_020,page363_C-1_A_c0,-0.1525484,-0.2599002
page363_C-1_A_c0_sym_021,page363_C-1_A_c0,1.2004759,0.17060833
page363_C-1_A_c0_sym_022,page363_C-1_A_c0,-1.2328194,-0.63736445
page363_C-1_A_c0_sym_023,page363_C-1_A_c0,3.8970659,0.8121774
page363_C-1_A_c0_sym_024,page363_C-1_A_c0,0.7982916,-0.0811463
page363_C-1_A_c0_sym_025,page363_C-1_A_c0,-6.270884,-1.2493458
page363_C-1_A_c0_sym_026,page363_C-1_A_c0,-4.997882,-1.322911
page363_C-1_A_c0_sym_027,page363_C-1_A_c0,-0.7819057,-0.4619404
page363_C-1_A_c0_sym_028,page363_C-1_A_c0,-0.4003879,-0.682645
page363_C-1_A_c0_sym_029,page363_C-1_A_c0,-9.333492,-0.93760014
page363_C-1_A_c0_sym_030,page363_C-1_A_c0,-8.710175,-0.89538866
page363_C-1_A_c0_sym_031,page363_C-1_A_c0,-5.387428,-1.3260702
page363_C-1_A_c0_sym_032,page363_C-1_A_c0,-1.849336,-0.5988409
page363_C-1_A_c0_sym_033,page363_C-1_A_c0,-9.804351,1.7596078
page363_C-1_A_c0_sym_034,page363_C-1_A_c0,-8.960964,-0.9015358
page363_C-1_A_c0_sym_035,page363_C-1_A_c0,-4.8887615,-1.1688393
page363_C-1_A_c0_sym_036,page363_C-1_A_c0,-5.0420837,-1.2191324
page363_C-1_A_c0_sym_037,page363_C-1_A_c0,-1.849336,-0.5988409
page363_C-1_A_c0_sym_038,page363_C-1_A_c0,-8.908334,-0.9126409
page363_C-1_A_c0_sym_039,page363_C-1_A_c0,-8.673662,-0.8651188
page363_C-1_A_c0_sym_040,page363_C-1_A_c0,-1.849336,-0.5988409
page363_C-1_A_c0_sym_041,page363_C-1_A_c0,-6.495916,-1.2723767
page363_C-1_A_c0_sym_042,page363_C-1_A_c0,-8.576913,-0.8562346
page363_C-1_A_c0_sym_043,page363_C-1_A_c0,-9.68174,0.6231828
page363_C-1_A_c0_sym_044,page363_C-1_A_c0,-6.144399,-1.2420031
page363_C-1_A_c0_sym_045,page363_C-1_A_c0,-4.953625,-1.1838444
page363_C-1_A_c0_sym_046,page363_C-1_A_c0,-5.8189006,-1.2448292
page363_C-1_A_c0_sym_047,page363_C-1_A_c0,-5.3027716,-1.0919452
page363_C-1_A_c0_sym_048,page363_C-1_A_c0,-6.5273337,-1.2748014
page363_C-1_A_c0_sym_049,page363_C-1_A_c0,-5.683735,-1.3326479
page363_C-1_A_c0_sym_050,page363_C-1_A_c0,-8.283087,-0.8654869
page363_C-1_A_c0_sym_051,page363_C-1_A_c0,-5.2975554,-1.2341284
page363_C-1_A_c0_sym_052,page363_C-1_A_c0,-9.870216,1.0039313
page363_C-1_A_c0_sym_053,page363_C-1_A_c0,-9.203437,-0.16423744
page364_C-3_A_c0_sym_001,page364_C-3_A_c0,0.6809254,-0.30119714
page364_C-3_A_c0_sym_002,page364_C-3_A_c0,4.9092355,1.1535773
page364_C-3_A_c0_sym_003,page364_C-3_A_c0,0.61125237,-0.42976156
page364_C-3_A_c0_sym_004,page364_C-3_A_c0,1.7714533,-0.034328654
page364_C-3_A_c0_sym_005,page364_C-3_A_c0,0.787693,-0.2794609
page364_C-3_A_c0_sym_006,page364_C-3_A_c0,2.3465245,0.17870872
page364_C-3_A_c0_sym_007,page364_C-3_A_c0,-0.2686502,-0.58833396
page364_C-3_A_c0_sym_008,page364_C-3_A_c0,2.3969836,0.28361455
page364_C-3_A_c0_sym_009,page364_C-3_A_c0,-0.6065217,-0.38459277
page364_C-3_A_c0_sym_010,page364_C-3_A_c0,3.0991588,0.49487102
page364_C-3_A_c0_sym_011,page364_C-3_A_c0,1.6482952,0.15131597
page364_C-3_A_c0_sym_012,page364_C-3_A_c0,1.9373018,0.1951767
page364_C-3_A_c0_sym_013,page364_C-3_A_c0,5.124445,1.2117982
page364_C-3_A_c0_sym_014,page364_C-3_A_c0,0.17465495,-0.27790663
page364_C-3_A_c0_sym_015,page364_C-3_A_c0,0.38246205,-0.3737568
page364_C-3_A_c0_sym_016,page364_C-3_A_c0,0.40124595,-0.2753147
page364_C-3_A_c0_sym_017,page364_C-3_A_c0,3.4602313,0.5795004
